Event 1 BX 0
HwTrack 1 Rinv: 000000011011100, t: 00000001100111, phi: 0001010000111101101, Z0: 00001011000, Q: 0, Sector: 01001, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000011010100, t: 11111110010010, phi: 0000100000111110001, Z0: 00001100001, Q: 1, Sector: 10111, HwValid: 1, BX: 100

Event 6525 BX 100
HwTrack 1 Rinv: 000000110111100, t: 00001011000010, phi: 0001100100010001000, Z0: 10000100110, Q: 0, Sector: 01110, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000111001010, t: 11110100111111, phi: 0000110100010010101, Z0: 10000100001, Q: 1, Sector: 00001, HwValid: 1, BX: 101

Event 6526 BX 101
HwTrack 1 Rinv: 000000011111010, t: 00001101101101, phi: 0001001100110000010, Z0: 00001000111, Q: 0, Sector: 10111, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000011111111, t: 11110010001111, phi: 0000011100101111101, Z0: 00000010110, Q: 1, Sector: 01010, HwValid: 1, BX: 110

Event 6527 BX 110
HwTrack 1 Rinv: 000000110111110, t: 00010001010110, phi: 0000011100000010001, Z0: 00001001010, Q: 0, Sector: 00100, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000111001011, t: 11101110100111, phi: 0001001011101100001, Z0: 00000111001, Q: 1, Sector: 10001, HwValid: 1, BX: 111

Event 6528 BX 111
HwTrack 1 Rinv: 000010000101001, t: 00010001111000, phi: 0000111010000110100, Z0: 00001000101, Q: 0, Sector: 10101, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100010001100000, t: 11101110000010, phi: 0000001001110001001, Z0: 00001010101, Q: 1, Sector: 01000, HwValid: 1, BX: 000

Event 6529 BX 0
HwTrack 1 Rinv: 000000010100111, t: 11110011000111, phi: 0001100110100001101, Z0: 00000100111, Q: 0, Sector: 11011, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000010110010, t: 00001100111001, phi: 0000110110101100001, Z0: 00000101110, Q: 1, Sector: 01110, HwValid: 1, BX: 001

Event 6530 BX 1
HwTrack 1 Rinv: 000000000111111, t: 00000010110010, phi: 0000101000110111011, Z0: 10000101100, Q: 0, Sector: 00101, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000000111100, t: 11111101001100, phi: 0001011000110001110, Z0: 10000101100, Q: 1, Sector: 10010, HwValid: 1, BX: 010

Event 6531 BX 10
HwTrack 1 Rinv: 000000011101010, t: 00001111111111, phi: 0001010100011111100, Z0: 00011011010, Q: 0, Sector: 11001, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000011011011, t: 11110000000010, phi: 0000100100101010011, Z0: 00011101101, Q: 1, Sector: 01100, HwValid: 1, BX: 011

Event 6532 BX 11
HwTrack 1 Rinv: 000000001011010, t: 00001010010110, phi: 0001001010001110110, Z0: 10000110011, Q: 0, Sector: 00100, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000001011100, t: 11110101101000, phi: 0000011010001011000, Z0: 10000111001, Q: 1, Sector: 10010, HwValid: 1, BX: 100

Event 6533 BX 100
HwTrack 1 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000
HwTrack 2 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000

Event 6534 BX 101
HwTrack 1 Rinv: 000001011010000, t: 00010000011111, phi: 0000011111100111100, Z0: 00000100001, Q: 0, Sector: 00001, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100001010111010, t: 11101111100001, phi: 0001001111101000011, Z0: 00000100010, Q: 1, Sector: 01110, HwValid: 1, BX: 110

Event 6535 BX 110
HwTrack 1 Rinv: 000000011101111, t: 00001010001000, phi: 0001101010000101010, Z0: 10000011000, Q: 0, Sector: 01110, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000011110010, t: 11110101111010, phi: 0000111010001010110, Z0: 10000010101, Q: 1, Sector: 00001, HwValid: 1, BX: 111

Event 6536 BX 111
HwTrack 1 Rinv: 000001101011000, t: 11101111100000, phi: 0000110011010001001, Z0: 10000100100, Q: 0, Sector: 01100, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100001100110011, t: 00010000011100, phi: 0001100011010111000, Z0: 10000100001, Q: 1, Sector: 11001, HwValid: 1, BX: 000

Event 6537 BX 0
HwTrack 1 Rinv: 000000011101100, t: 00010000000001, phi: 0001010001100100100, Z0: 00000000101, Q: 0, Sector: 10011, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000011001111, t: 11110000000000, phi: 0000100001111111010, Z0: 00000000010, Q: 1, Sector: 00110, HwValid: 1, BX: 001

Event 6538 BX 1
HwTrack 1 Rinv: 000000011100101, t: 11110100010001, phi: 0000110000100100101, Z0: 00010000011, Q: 0, Sector: 01001, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000011011010, t: 00001011101101, phi: 0001100000100111111, Z0: 00010000000, Q: 1, Sector: 10110, HwValid: 1, BX: 010

Event 6539 BX 10
HwTrack 1 Rinv: 000001101111111, t: 11101111101110, phi: 0001001010101000001, Z0: 00001000000, Q: 0, Sector: 10101, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100001110100101, t: 00010000001101, phi: 0000011010101100011, Z0: 00000110001, Q: 1, Sector: 01000, HwValid: 1, BX: 011

Event 6540 BX 11
HwTrack 1 Rinv: 000000010011010, t: 00000111100111, phi: 0000011110110110000, Z0: 00001100100, Q: 0, Sector: 10110, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000010010101, t: 11111000011110, phi: 0001001110110000000, Z0: 00001011111, Q: 1, Sector: 01000, HwValid: 1, BX: 100

Event 6541 BX 100
HwTrack 1 Rinv: 000000000111010, t: 00000000100110, phi: 0001100101011100000, Z0: 10000100001, Q: 0, Sector: 00101, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000000110101, t: 11111111011000, phi: 0000110101011011000, Z0: 10000100000, Q: 1, Sector: 10011, HwValid: 1, BX: 101

Event 6542 BX 101
HwTrack 1 Rinv: 000000010001110, t: 11111000001101, phi: 0000110000110000000, Z0: 10000010100, Q: 0, Sector: 00010, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000010010100, t: 00000111110100, phi: 0001100000110000001, Z0: 10000010111, Q: 1, Sector: 01111, HwValid: 1, BX: 110

Event 6543 BX 110
HwTrack 1 Rinv: 000000010000101, t: 11111110000001, phi: 0000101100100101111, Z0: 00000010010, Q: 0, Sector: 10100, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000010000001, t: 00000001111101, phi: 0001011100110010110, Z0: 00000010001, Q: 1, Sector: 00110, HwValid: 1, BX: 111

Event 6544 BX 111
HwTrack 1 Rinv: 000000001011111, t: 00000111010000, phi: 0000010101101001001, Z0: 00001000100, Q: 0, Sector: 01010, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000001011101, t: 11111000110001, phi: 0001000101100100111, Z0: 00001000010, Q: 1, Sector: 10111, HwValid: 1, BX: 000

Event 6545 BX 0
HwTrack 1 Rinv: 000000001011110, t: 11111111100011, phi: 0001000011000010111, Z0: 10000100110, Q: 0, Sector: 01000, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001100000, t: 00000000011001, phi: 0000010010111111000, Z0: 10000100101, Q: 1, Sector: 10110, HwValid: 1, BX: 001

Event 6546 BX 1
HwTrack 1 Rinv: 000011000001000, t: 11110000101100, phi: 0000101100000100001, Z0: 10001000110, Q: 0, Sector: 11010, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100010111000111, t: 00001110110011, phi: 0001011101001001111, Z0: 00001001001, Q: 1, Sector: 01100, HwValid: 1, BX: 010

Event 6547 BX 10
HwTrack 1 Rinv: 000000101010110, t: 00001100111101, phi: 0001110011101001110, Z0: 00000111101, Q: 0, Sector: 10011, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000101010001, t: 11110010111110, phi: 0001000011100001101, Z0: 00000100111, Q: 1, Sector: 00110, HwValid: 1, BX: 011

Event 6548 BX 11
HwTrack 1 Rinv: 000000001101100, t: 11111011010101, phi: 0000010100111100011, Z0: 10000011101, Q: 0, Sector: 00011, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000001101000, t: 00000100101110, phi: 0001000100111111110, Z0: 10000011110, Q: 1, Sector: 10000, HwValid: 1, BX: 100

Event 6549 BX 100
HwTrack 1 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000
HwTrack 2 Rinv: 100111001100101, t: 00010011100011, phi: 0000000000010011110, Z0: 10001110111, Q: 1, Sector: 00010, HwValid: 1, BX: 101

Event 6550 BX 101
HwTrack 1 Rinv: 000000001001010, t: 00000110011110, phi: 0000101100100110010, Z0: 00010001100, Q: 0, Sector: 00100, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000001000110, t: 11111001100101, phi: 0001011100101011100, Z0: 00010010001, Q: 1, Sector: 10001, HwValid: 1, BX: 110

Event 6551 BX 110
HwTrack 1 Rinv: 000000011010011, t: 11111010101011, phi: 0001010010011100101, Z0: 10001101100, Q: 0, Sector: 00011, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000011010011, t: 00000101011001, phi: 0000100010011111011, Z0: 10001101110, Q: 1, Sector: 10001, HwValid: 1, BX: 111

Event 6552 BX 111
HwTrack 1 Rinv: 000000011110001, t: 00010000110011, phi: 0000100100000010100, Z0: 10000011011, Q: 0, Sector: 11010, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000011101010, t: 11101111001001, phi: 0001010100001010010, Z0: 10000100100, Q: 1, Sector: 01100, HwValid: 1, BX: 000

Event 6553 BX 0
HwTrack 1 Rinv: 000000100000101, t: 11101110100011, phi: 0000111000100000010, Z0: 00000110011, Q: 0, Sector: 00010, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000100011010, t: 00010001011101, phi: 0001101000011111011, Z0: 00000011011, Q: 1, Sector: 01111, HwValid: 1, BX: 001

Event 6554 BX 1
HwTrack 1 Rinv: 000010000100111, t: 00010010001111, phi: 0001101111101011101, Z0: 00001000001, Q: 0, Sector: 11010, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100001111111101, t: 11101101101100, phi: 0001000000011101000, Z0: 00001001100, Q: 1, Sector: 01101, HwValid: 1, BX: 010

Event 6555 BX 10
HwTrack 1 Rinv: 000000010010100, t: 11110110011100, phi: 0001110011000001111, Z0: 00000100000, Q: 0, Sector: 01100, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000001111100, t: 00001001100001, phi: 0001000010111101010, Z0: 00000100011, Q: 1, Sector: 11010, HwValid: 1, BX: 011

Event 6556 BX 11
HwTrack 1 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000
HwTrack 2 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000

Event 6557 BX 100
HwTrack 1 Rinv: 000000110000100, t: 00000110100011, phi: 0000011011111101000, Z0: 00000010001, Q: 0, Sector: 11001, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000110001011, t: 11111001010111, phi: 0001001100000011110, Z0: 00000011100, Q: 1, Sector: 01011, HwValid: 1, BX: 101

Event 6558 BX 101
HwTrack 1 Rinv: 000000110001000, t: 11101101001001, phi: 0000011101101110111, Z0: 00000100001, Q: 0, Sector: 01011, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000101011000, t: 00010010110100, phi: 0001001101110010101, Z0: 00000100000, Q: 1, Sector: 11000, HwValid: 1, BX: 110

Event 6559 BX 110
HwTrack 1 Rinv: 000000000110101, t: 11111101011100, phi: 0001010011111111101, Z0: 00000101111, Q: 0, Sector: 11000, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000000110010, t: 00000010100100, phi: 0000100011110110101, Z0: 00000101001, Q: 1, Sector: 01011, HwValid: 1, BX: 111

Event 6560 BX 111
HwTrack 1 Rinv: 000000001110111, t: 11110010101010, phi: 0001000010001001101, Z0: 00001110110, Q: 0, Sector: 00101, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000010000100, t: 00001101001101, phi: 0000010010011011000, Z0: 00010110100, Q: 1, Sector: 10011, HwValid: 1, BX: 000

Event 6561 BX 0
HwTrack 1 Rinv: 000000101111000, t: 11111001101110, phi: 0001001011011011101, Z0: 10000001001, Q: 0, Sector: 10000, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000101110010, t: 00000110010010, phi: 0000011011001010000, Z0: 10000001000, Q: 1, Sector: 00011, HwValid: 1, BX: 001

Event 6562 BX 1
HwTrack 1 Rinv: 000000010100000, t: 11110101100010, phi: 0001100111000000111, Z0: 00000111010, Q: 0, Sector: 00100, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000010011101, t: 00001010100101, phi: 0000110110111101011, Z0: 00000101111, Q: 1, Sector: 10010, HwValid: 1, BX: 010

Event 6563 BX 10
HwTrack 1 Rinv: 000110000010110, t: 00001011111101, phi: 0000110000110100010, Z0: 00000100100, Q: 0, Sector: 01011, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100110000111101, t: 11110100000011, phi: 1000000001001101000, Z0: 00000101000, Q: 1, Sector: 11001, HwValid: 1, BX: 011

Event 6564 BX 11
HwTrack 1 Rinv: 000011100101001, t: 00001111010111, phi: 0001110001001001001, Z0: 10000010000, Q: 0, Sector: 10010, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100011100010111, t: 11110000101100, phi: 0001000001110101011, Z0: 00000000011, Q: 1, Sector: 00101, HwValid: 1, BX: 100

Event 6565 BX 100
HwTrack 1 Rinv: 000000001111001, t: 11110100110000, phi: 0000100101110101111, Z0: 00000011110, Q: 0, Sector: 10100, HwValid: 1, BX: 101
HwTrack 2 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000

Event 6566 BX 101
HwTrack 1 Rinv: 000000001010001, t: 11111001000101, phi: 0000010010100000001, Z0: 10000000001, Q: 0, Sector: 10110, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000001010101, t: 00000110111101, phi: 0001000010011010000, Z0: 00000000010, Q: 1, Sector: 01000, HwValid: 1, BX: 110

Event 6567 BX 110
HwTrack 1 Rinv: 000000101000011, t: 11111000110111, phi: 0001101001100010100, Z0: 00000101011, Q: 0, Sector: 11010, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000100110000, t: 00000111000101, phi: 0000111001101000001, Z0: 00000101110, Q: 1, Sector: 01101, HwValid: 1, BX: 111

Event 6568 BX 111
HwTrack 1 Rinv: 000000000111101, t: 11111011001010, phi: 0001010100101010000, Z0: 10001110110, Q: 0, Sector: 11010, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000000111010, t: 00000100111001, phi: 0000100100100110001, Z0: 10001110011, Q: 1, Sector: 01101, HwValid: 1, BX: 000

Event 6569 BX 0
HwTrack 1 Rinv: 000000001011110, t: 11111100011001, phi: 0000011000001010111, Z0: 10010111111, Q: 0, Sector: 00100, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001100010, t: 00000011101000, phi: 0001001000001100101, Z0: 10010111010, Q: 1, Sector: 10001, HwValid: 1, BX: 001

Event 6570 BX 1
HwTrack 1 Rinv: 000001011110100, t: 11110000011111, phi: 0001000111110111001, Z0: 00010100110, Q: 0, Sector: 01011, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100001100010101, t: 00001111001010, phi: 0000011000000111110, Z0: 00001000101, Q: 1, Sector: 11001, HwValid: 1, BX: 010

Event 6571 BX 10
HwTrack 1 Rinv: 000000011000110, t: 00000101001000, phi: 0001110100000011011, Z0: 10001111111, Q: 0, Sector: 00101, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000011001001, t: 11111010110011, phi: 0001000100000111000, Z0: 10001111111, Q: 1, Sector: 10011, HwValid: 1, BX: 011

Event 6572 BX 11
HwTrack 1 Rinv: 000001101001100, t: 11111110111011, phi: 0001011000101100110, Z0: 10000010100, Q: 0, Sector: 11011, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100001101000100, t: 00000001001001, phi: 0000101000101110001, Z0: 10000010101, Q: 1, Sector: 01110, HwValid: 1, BX: 100

Event 6573 BX 100
HwTrack 1 Rinv: 000010100010011, t: 00000100111101, phi: 0001111110101101000, Z0: 00000100000, Q: 0, Sector: 10011, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100010100001101, t: 11111011000100, phi: 0001001110110010101, Z0: 00000100101, Q: 1, Sector: 00110, HwValid: 1, BX: 101

Event 6574 BX 101
HwTrack 1 Rinv: 000000101011000, t: 00001010111111, phi: 0000110110101010111, Z0: 10000101001, Q: 0, Sector: 00001, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000101010010, t: 11110101000001, phi: 0001100110101000000, Z0: 10000101101, Q: 1, Sector: 01110, HwValid: 1, BX: 110

Event 6575 BX 110
HwTrack 1 Rinv: 000000100111001, t: 11110100011011, phi: 0001011101110001111, Z0: 10001111111, Q: 0, Sector: 11001, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000100100010, t: 00001011100100, phi: 0000101101111101001, Z0: 10001110111, Q: 1, Sector: 01100, HwValid: 1, BX: 111

Event 6576 BX 111
HwTrack 1 Rinv: 000001011011100, t: 00001100100001, phi: 0000111110001101010, Z0: 00001110010, Q: 0, Sector: 01011, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100001011011100, t: 11110011100100, phi: 0000001110001010100, Z0: 00001111010, Q: 1, Sector: 11001, HwValid: 1, BX: 000

Event 6577 BX 0
HwTrack 1 Rinv: 000000110110010, t: 00000101100101, phi: 0001000000001100111, Z0: 10001000011, Q: 0, Sector: 11011, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000110101010, t: 11111010010111, phi: 0000010000010110111, Z0: 10001000101, Q: 1, Sector: 01110, HwValid: 1, BX: 001

Event 6578 BX 1
HwTrack 1 Rinv: 000000100110010, t: 11111000101110, phi: 0000010110011110011, Z0: 10000111100, Q: 0, Sector: 11010, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000100101111, t: 00000111001111, phi: 0001000110011100011, Z0: 10000111011, Q: 1, Sector: 01100, HwValid: 1, BX: 010

Event 6579 BX 10
HwTrack 1 Rinv: 000000010100101, t: 11111101100011, phi: 0000100111110110101, Z0: 00001001101, Q: 0, Sector: 10110, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000010100100, t: 00000010011111, phi: 0001010111111101010, Z0: 00001001000, Q: 1, Sector: 01000, HwValid: 1, BX: 011

Event 6580 BX 11
HwTrack 1 Rinv: 000000001010001, t: 11111010111000, phi: 0000111000011111100, Z0: 10001110100, Q: 0, Sector: 10011, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000001010000, t: 00000101001010, phi: 0001101000100001000, Z0: 10001110011, Q: 1, Sector: 00101, HwValid: 1, BX: 100

Event 6581 BX 100
HwTrack 1 Rinv: 000000000111101, t: 11111010101111, phi: 0000111100101000101, Z0: 00001100011, Q: 0, Sector: 00111, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000000111010, t: 00000101010001, phi: 0001101100101000101, Z0: 00001100010, Q: 1, Sector: 10100, HwValid: 1, BX: 101

Event 6582 BX 101
HwTrack 1 Rinv: 000000010000001, t: 11111101010011, phi: 0001101001111001101, Z0: 10000100101, Q: 0, Sector: 10000, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000010000001, t: 00000010101111, phi: 0000111001110111000, Z0: 10000101101, Q: 1, Sector: 00011, HwValid: 1, BX: 110

Event 6583 BX 110
HwTrack 1 Rinv: 000000101110100, t: 00001001110101, phi: 0000011101101101110, Z0: 10000000101, Q: 0, Sector: 00100, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000101100001, t: 11110110001000, phi: 0001001101101111011, Z0: 10000001101, Q: 1, Sector: 10001, HwValid: 1, BX: 111

Event 6584 BX 111
HwTrack 1 Rinv: 000000100101011, t: 00000000010011, phi: 0001010111111110111, Z0: 10000110101, Q: 0, Sector: 00100, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000100100011, t: 11111111101010, phi: 0000101000000111100, Z0: 10000110001, Q: 1, Sector: 10010, HwValid: 1, BX: 000

Event 6585 BX 0
HwTrack 1 Rinv: 000010100010000, t: 00010001101101, phi: 0001011111011101110, Z0: 10000111101, Q: 0, Sector: 00100, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100010011000110, t: 11101110001111, phi: 0000101111111001111, Z0: 10001000000, Q: 1, Sector: 10010, HwValid: 1, BX: 001

Event 6586 BX 1
HwTrack 1 Rinv: 000000000111100, t: 11111011010010, phi: 0001010111000011101, Z0: 10000010100, Q: 0, Sector: 01111, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000000110011, t: 00000100101010, phi: 0000100111000011000, Z0: 10000010110, Q: 1, Sector: 00010, HwValid: 1, BX: 010

Event 6587 BX 10
HwTrack 1 Rinv: 000000001000111, t: 11111101010011, phi: 0001001111011101110, Z0: 10001100001, Q: 0, Sector: 11001, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000001000111, t: 00000010101001, phi: 0000011111100000101, Z0: 10001100110, Q: 1, Sector: 01100, HwValid: 1, BX: 011

Event 6588 BX 11
HwTrack 1 Rinv: 000000001110001, t: 00001001111111, phi: 0001100101101111010, Z0: 00001100111, Q: 0, Sector: 01101, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000010001010, t: 11110101111110, phi: 0000110110000001000, Z0: 00001011001, Q: 1, Sector: 11011, HwValid: 1, BX: 100

Event 6589 BX 100
HwTrack 1 Rinv: 000000111110011, t: 11110111101111, phi: 0000101000100101100, Z0: 00000110101, Q: 0, Sector: 01110, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000111110001, t: 00001000010001, phi: 0001011000100100000, Z0: 00000111000, Q: 1, Sector: 11011, HwValid: 1, BX: 101

Event 6590 BX 101
HwTrack 1 Rinv: 000000110011011, t: 00010011010110, phi: 0000101111011010010, Z0: 00000011100, Q: 0, Sector: 11001, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000110011000, t: 11101100101010, phi: 0001011111010101101, Z0: 00000100110, Q: 1, Sector: 01011, HwValid: 1, BX: 110

Event 6591 BX 110
HwTrack 1 Rinv: 000000000101110, t: 00000001010100, phi: 0000010001010011000, Z0: 10001011110, Q: 0, Sector: 00111, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000000101111, t: 11111110101010, phi: 0001000001011000111, Z0: 10001011110, Q: 1, Sector: 10100, HwValid: 1, BX: 111

Event 6592 BX 111
HwTrack 1 Rinv: 000000101100000, t: 11110100110001, phi: 0001100011110010101, Z0: 00001010100, Q: 0, Sector: 00110, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000101010110, t: 00001011001111, phi: 0000110011101111010, Z0: 00001011000, Q: 1, Sector: 10100, HwValid: 1, BX: 000

Event 6593 BX 0
HwTrack 1 Rinv: 000000101010101, t: 00010000101010, phi: 0000111010111101110, Z0: 00000100110, Q: 0, Sector: 10001, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000101110100, t: 11101111010101, phi: 0001101011000000000, Z0: 00000100100, Q: 1, Sector: 00011, HwValid: 1, BX: 001

Event 6594 BX 1
HwTrack 1 Rinv: 000010010001011, t: 11101101110100, phi: 0001110011001000001, Z0: 10000010111, Q: 0, Sector: 01110, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100010001001000, t: 00010010001000, phi: 0001000011000010101, Z0: 10000101101, Q: 1, Sector: 00001, HwValid: 1, BX: 010

Event 6595 BX 10
HwTrack 1 Rinv: 000000110011000, t: 00010000000111, phi: 0001110011100100011, Z0: 10001000110, Q: 0, Sector: 00101, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000110011110, t: 11101111111000, phi: 0001000011110001001, Z0: 10001000111, Q: 1, Sector: 10011, HwValid: 1, BX: 011

Event 6596 BX 11
HwTrack 1 Rinv: 000000001101110, t: 00000101110000, phi: 0000100010011100001, Z0: 00000110011, Q: 0, Sector: 11001, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000001110011, t: 11111010010010, phi: 0001010010011011011, Z0: 00000110010, Q: 1, Sector: 01011, HwValid: 1, BX: 100

Event 6597 BX 100
